Gen,x0_0,x0_1,x1_0,x1_1,x2_0,x2_1,x3_0,x3_1,x4_0,x4_1,x5_0,x5_1,x6_0,x6_1,x7_0,x7_1,x8_0,x8_1,x9_0,x9_1,x10_0,x10_1,x11_0,x11_1,x12_0,x12_1,x13_0,x13_1,x14_0,x14_1,x15_0,x15_1,x16_0,x16_1,x17_0,x17_1,x18_0,x18_1,x19_0,x19_1,x20_0,x20_1,x21_0,x21_1,x22_0,x22_1,x23_0,x23_1,x24_0,x24_1,x25_0,x25_1,x26_0,x26_1,x27_0,x27_1,x28_0,x28_1,x29_0,x29_1,
305,-0.000442,0.000757,-0.000442,0.000757,-0.000040,-0.001264,-0.000040,-0.001264,-0.000397,-0.001093,-0.000397,-0.001093,-0.000207,0.001367,-0.000207,0.001367,0.000932,-0.000270,-0.000466,0.001557,0.001012,0.000204,0.001086,-0.000235,0.001078,-0.000661,0.000322,0.002186,0.000952,0.001625,-0.001326,-0.000245,-0.000950,-0.001817,-0.001265,0.001255,-0.001265,0.001255,-0.000950,-0.001817,-0.001403,0.000825,-0.001443,-0.001024,-0.001055,-0.002352,-0.001062,-0.002477,-0.001703,-0.000689,-0.001738,-0.001143,0.001629,-0.001782,0.001041,0.002976,0.001041,0.002976,0.001212,0.003042,
306,-0.000012,-0.000085,-0.000012,-0.000085,-0.000124,-0.000535,0.000352,0.000345,0.000174,-0.000561,-0.000494,-0.000473,0.000563,0.000400,-0.000581,-0.000963,0.000349,-0.001391,0.000349,-0.001391,-0.000683,-0.000903,0.000063,-0.001688,0.000063,-0.001688,-0.000683,-0.000903,-0.000416,-0.001804,-0.000800,0.001827,-0.000308,0.002341,-0.001357,0.000557,0.000432,0.002411,-0.000123,0.002742,-0.000243,-0.002786,-0.000243,-0.002786,0.001024,0.001984,0.000867,0.002629,0.000867,0.002629,0.000497,-0.003109,0.000497,-0.003109,-0.001256,-0.002220,-0.001268,-0.002249,0.001251,-0.002413,
307,0.000285,0.000255,-0.000285,0.000679,0.000464,0.000387,-0.000285,0.000679,-0.000164,0.000979,-0.000589,0.000427,-0.000589,0.000427,0.000716,0.000012,-0.000319,0.001193,0.000638,0.000870,0.000452,0.001072,-0.000585,-0.001008,0.000454,-0.001455,0.000875,0.000626,0.000888,0.000463,0.000454,-0.001455,-0.000644,0.001308,0.000962,0.000687,0.000962,0.000687,-0.000649,0.001887,-0.000072,0.002264,-0.000759,0.001822,-0.000909,-0.001724,0.001275,0.000893,0.001275,0.000893,-0.001542,-0.000293,-0.001549,0.000037,-0.001593,-0.000399,-0.000334,-0.002941,0.000680,-0.002730,
308,0.000091,-0.000617,0.000394,0.000368,0.000085,0.000889,-0.000527,-0.000618,0.000038,0.001204,-0.000634,0.000776,0.000089,0.001203,-0.000643,0.001317,-0.000809,-0.000857,-0.000977,0.000558,0.000789,-0.001605,-0.001029,0.000559,0.000789,-0.001605,-0.000978,-0.001514,-0.000603,-0.002032,0.000321,0.002403,-0.001349,0.000349,-0.000607,-0.002253,-0.001349,0.000370,0.000438,-0.002436,0.001393,-0.001069,0.001393,-0.001069,0.000742,-0.002332,-0.000046,-0.002810,-0.001101,-0.001909,0.000142,-0.002808,0.000142,-0.002808,-0.000046,-0.002810,-0.001561,-0.000964,0.000735,0.002672,
309,0.000361,0.000960,0.000309,-0.000974,-0.000373,-0.000864,0.000731,-0.000104,-0.000635,0.000699,0.000874,-0.000252,-0.000516,0.001276,0.000316,-0.001799,-0.001008,-0.000628,-0.000981,0.001031,-0.000981,0.001031,0.000249,0.002041,-0.001385,-0.000297,0.000309,-0.002454,0.000492,-0.002437,-0.001385,-0.000297,0.001060,-0.001836,-0.000509,0.002454,0.001376,-0.001053,-0.000838,0.002436,0.001479,-0.000960,0.001418,0.001394,-0.001130,-0.002276,0.001457,-0.001748,-0.000520,-0.003155,-0.000520,-0.003155,0.000354,-0.003382,0.001641,0.001672,0.000147,0.003584,-0.001856,-0.000775,
310,0.000215,-0.000885,-0.000427,-0.000217,0.000215,-0.000885,-0.000427,-0.000217,-0.000427,-0.000840,0.000622,0.000049,-0.000261,0.000998,-0.000427,-0.000840,0.000147,0.001136,-0.000181,-0.001434,0.000444,-0.001038,-0.000161,0.001367,0.000876,0.000197,0.000561,0.000995,-0.000281,-0.001750,0.000748,0.001087,-0.000281,-0.001750,0.000748,0.001087,-0.000511,0.001673,0.000343,-0.001763,0.000343,-0.001763,-0.000817,-0.001292,-0.000817,-0.001292,-0.000519,-0.002348,0.000032,0.002754,-0.001403,0.000513,-0.001403,0.000513,-0.000908,0.002373,-0.001415,0.001612,0.000397,0.003175,
311,0.000628,-0.000670,0.000272,-0.001329,-0.000839,0.000211,0.000810,0.000589,0.000703,-0.000996,0.000265,0.001486,-0.000408,-0.001579,0.000265,0.001486,-0.000208,0.001853,-0.000801,-0.001236,0.000130,0.002112,0.000286,-0.002228,-0.000670,-0.001903,0.000274,0.002388,0.001106,-0.001489,-0.001085,0.001662,0.000213,-0.002741,0.000880,-0.002264,-0.000007,0.002829,0.000036,0.003041,-0.001375,0.001610,-0.001377,-0.001997,0.000244,0.003215,0.001742,0.000484,0.001622,0.001577,-0.001707,-0.001349,-0.000159,-0.003661,0.001951,-0.000384,0.001779,-0.001642,0.001779,-0.001642,
312,-0.000049,-0.000174,0.000215,-0.000962,0.000807,-0.000752,0.000807,-0.000752,-0.000936,0.000779,0.000355,0.001761,0.000657,0.001380,-0.000936,0.000779,0.000822,0.000999,0.000657,0.001380,0.000749,0.001295,0.000061,-0.001956,0.001130,-0.000023,0.001172,-0.000053,0.001172,-0.000053,0.001199,-0.000675,0.001317,-0.000272,0.001317,-0.000272,0.000819,0.002075,0.000302,-0.002534,0.001399,-0.000537,0.001148,-0.001697,-0.001135,0.001870,-0.001543,0.000124,-0.001543,0.000124,-0.001569,-0.000483,0.001625,0.000393,0.001625,0.000393,0.001067,0.002355,0.001385,-0.001762,
313,-0.000581,-0.000772,-0.000395,-0.001143,0.000632,-0.000921,0.000903,0.000197,0.000535,-0.001643,0.000811,0.001076,0.000846,0.000859,-0.000537,0.001984,0.000760,0.001638,0.001150,0.000200,-0.000537,0.001984,0.000760,0.001638,0.001150,0.000200,-0.001105,0.000987,-0.000836,0.001653,-0.001127,-0.000728,-0.001127,-0.000728,-0.001166,-0.000972,-0.000597,-0.002205,-0.001167,-0.001140,0.000683,0.002080,0.000750,0.002012,0.000750,0.002012,0.000231,0.002716,-0.000015,-0.002674,-0.000015,-0.002674,-0.000153,-0.002823,0.001493,0.000672,0.000808,-0.002557,0.000808,-0.002557,
314,0.000229,-0.000205,0.000048,0.000090,0.000055,-0.000019,0.000055,-0.000019,0.000388,-0.000141,-0.000250,0.000274,0.000388,-0.000141,-0.000385,-0.000637,0.000512,0.000444,0.000631,0.000488,-0.000547,0.000237,-0.000445,-0.000830,0.000610,-0.000463,-0.000541,0.000830,-0.000553,0.000764,-0.000850,0.000138,-0.000850,0.000138,0.000544,0.001405,-0.000391,0.001614,-0.000909,0.000148,0.000544,0.001405,0.000699,0.000877,0.000453,0.001377,0.000655,0.001159,-0.001029,0.000656,-0.001029,0.000656,-0.000700,0.001696,-0.001064,0.001050,-0.000122,0.002323,-0.001168,-0.001044,
315,0.000191,0.000596,0.000007,-0.000577,0.000420,-0.000974,0.000420,-0.000974,0.000557,0.000542,0.000085,0.001453,-0.000260,0.001209,0.000461,0.001125,0.000138,-0.001656,0.000730,-0.001148,-0.000921,0.000608,0.000915,0.000840,-0.000800,-0.001708,-0.001208,0.000297,-0.000812,-0.001699,0.001235,-0.000355,-0.000618,-0.002071,-0.000684,0.001929,-0.001286,-0.000019,0.001132,0.001129,-0.001037,-0.001539,-0.001269,-0.000720,0.001270,-0.000743,-0.001429,0.000057,0.001169,-0.001749,0.000549,-0.002670,-0.000757,0.002531,-0.001439,0.001147,0.000549,-0.002670,0.001202,0.002088,
316,0.000360,0.000958,0.000451,0.001019,-0.000139,0.001867,0.001140,-0.000676,0.001140,-0.000676,-0.000342,-0.002289,0.000608,-0.002123,-0.000342,-0.002289,0.000608,-0.002123,0.000890,-0.001698,-0.000559,-0.002288,-0.000146,-0.002586,-0.000670,-0.002324,-0.000146,-0.002586,-0.001366,0.000319,-0.000523,0.002578,-0.001490,0.000200,-0.000016,-0.002869,0.001464,-0.000976,-0.000861,0.002451,0.001616,0.000384,0.001630,0.000358,0.001597,-0.000831,0.001229,0.002062,-0.000282,0.003040,-0.001655,-0.000712,-0.001655,-0.000712,-0.001249,0.002203,-0.000838,-0.002800,-0.001249,0.002203,
317,0.000080,-0.000407,0.000058,0.000504,0.000286,-0.000147,-0.000061,0.000746,-0.000343,0.000809,-0.000634,0.000268,-0.000423,0.000816,-0.000634,0.000268,-0.000311,-0.001578,-0.000518,-0.001526,-0.000518,-0.001526,0.001058,-0.000211,0.001058,-0.000211,-0.000925,-0.000909,-0.000389,0.002086,0.001069,-0.000898,0.000970,0.001312,-0.001200,-0.000577,-0.000933,0.001651,-0.000838,0.001974,0.001348,-0.000389,0.001348,-0.000389,-0.000838,0.001974,-0.000478,0.002446,0.001332,-0.000909,0.001332,-0.000909,-0.001444,-0.001065,-0.001444,-0.001065,-0.001477,-0.000695,-0.000879,-0.002423,
318,-0.000125,0.000637,0.000111,0.000774,0.000036,-0.000517,-0.000125,0.000637,0.000111,0.000774,-0.000438,0.000015,0.000172,-0.001220,-0.000426,-0.001014,0.000123,-0.001463,0.000635,0.000946,0.000863,0.000258,-0.000673,-0.001002,-0.000673,-0.001002,-0.000923,-0.000561,-0.000546,-0.001392,0.000739,0.001195,0.000739,0.001195,-0.000694,-0.001516,0.001152,0.000140,0.000925,-0.001551,0.000463,0.002205,-0.001000,0.001507,0.001268,0.000132,-0.000624,-0.002195,-0.001225,-0.000832,-0.000615,0.002228,-0.001340,-0.000765,-0.000821,-0.002076,-0.001340,-0.000765,0.001340,-0.000610,
319,0.000111,-0.000730,-0.000101,-0.000752,0.000030,0.000532,-0.000507,0.000481,-0.000507,0.000481,0.000343,-0.001017,0.000566,0.000485,0.000510,-0.000568,0.000597,-0.000075,-0.000580,0.000657,-0.000732,-0.000258,-0.000514,0.000895,-0.000486,0.001047,-0.000764,-0.000459,-0.000764,-0.000459,-0.000486,0.001047,0.000750,-0.000997,0.000824,-0.000997,-0.000527,-0.001646,-0.000073,-0.002057,-0.000073,-0.002057,0.000054,-0.002221,0.000526,-0.001961,-0.000177,0.002131,0.001052,0.001176,0.000005,-0.002269,0.000990,-0.001554,0.001279,-0.000408,0.000329,0.002489,0.000585,-0.002404,
320,-0.000238,-0.000310,0.000079,-0.000353,0.000079,-0.000353,0.000027,0.001047,0.000532,0.000258,0.000475,-0.000427,0.000532,0.000258,0.000587,-0.000311,-0.000510,0.000618,0.000472,-0.000586,0.000587,-0.000311,-0.000400,0.001118,0.000780,-0.000220,-0.000399,0.001163,0.000794,0.000108,-0.000400,0.001118,-0.000256,0.001456,-0.000750,0.000571,0.000592,-0.000928,-0.000256,0.001456,-0.000044,0.001746,0.000995,-0.000002,0.000995,-0.000002,0.000325,-0.001742,0.000325,-0.001742,0.000841,0.001000,0.000288,-0.001840,0.000644,0.001510,0.000288,-0.001840,0.000182,0.001982,
321,-0.000237,0.000140,0.000225,0.000412,0.000225,0.000412,0.000511,0.000313,-0.000315,0.000620,-0.000634,0.000279,0.000709,-0.000308,0.000207,0.001292,0.000709,-0.000308,-0.000652,0.000636,-0.000652,0.000636,-0.000374,0.001673,0.000977,0.000404,0.001057,0.000120,0.001035,0.000134,0.000787,-0.001328,0.000813,-0.001300,-0.001137,0.000799,-0.000386,0.002215,0.000254,-0.002257,0.000060,-0.002407,-0.000644,0.002145,-0.000502,-0.002287,0.000584,0.002236,-0.001127,-0.001199,-0.000932,0.001671,0.000622,-0.002267,-0.000059,0.002467,0.001225,-0.001061,-0.000059,0.002467,
322,-0.000247,-0.000486,-0.000385,0.000471,-0.000016,-0.000589,-0.000118,-0.000843,-0.000118,-0.000843,-0.000369,0.000791,0.000500,-0.000174,-0.000479,-0.000480,-0.000369,0.000791,0.000500,-0.000174,-0.000609,-0.000142,0.000399,0.000900,-0.000609,-0.000142,0.000712,-0.000165,0.000208,-0.001266,0.000712,-0.000165,-0.000212,-0.001355,-0.000344,0.001182,-0.000371,-0.001120,-0.000344,0.001182,0.000276,0.001297,0.000174,0.001506,-0.000837,0.000040,-0.000031,0.001474,-0.000837,0.000040,0.000755,-0.001074,-0.000994,0.000194,0.000373,0.001759,-0.000036,-0.001936,-0.000565,-0.001684,
323,0.000197,0.000480,0.000139,-0.000138,0.000401,-0.000088,-0.000248,-0.000206,0.000401,-0.000088,0.000471,-0.000354,-0.000497,-0.000023,0.000455,-0.000240,-0.000497,-0.000023,0.000634,0.000206,0.000634,0.000206,-0.000587,-0.000266,-0.000360,-0.001067,-0.000150,-0.001161,-0.000365,-0.001142,-0.000365,-0.001142,0.000241,0.001325,-0.000110,-0.001705,-0.000671,0.001407,-0.000438,-0.001644,-0.000438,-0.001644,0.001118,0.000103,0.000101,-0.002106,-0.000802,0.001598,-0.000975,-0.001511,0.001279,0.000311,0.001279,0.000311,0.000607,-0.002291,0.000607,-0.002291,-0.000676,0.002175,
324,-0.000223,-0.000242,-0.000179,0.000422,0.000171,-0.000362,-0.000153,0.000254,-0.000153,0.000254,-0.000379,0.000137,0.000213,-0.000607,0.000398,0.000405,0.000398,0.000405,-0.000139,0.001178,-0.000622,0.000560,-0.000156,-0.001214,0.000696,0.000498,-0.000717,-0.000597,-0.000269,-0.001188,-0.000796,0.000874,-0.000746,-0.000914,0.000622,0.001409,0.000526,-0.001713,0.000596,-0.001519,0.001008,-0.000227,0.001008,-0.000227,0.000107,-0.002127,0.001042,-0.000634,0.000107,-0.002127,0.001041,-0.000567,-0.000943,0.001244,0.000193,0.002192,-0.001023,-0.001065,0.001168,-0.000462,
325,0.000144,-0.000048,-0.000161,0.000207,-0.000070,-0.000189,0.000054,-0.000339,0.000209,0.000181,0.000209,0.000181,-0.000056,-0.000539,0.000458,-0.000451,-0.000405,0.000759,0.000422,-0.000683,0.000284,-0.000835,0.000284,-0.000835,-0.000503,0.000641,0.000022,-0.001221,-0.000004,-0.001119,0.000597,-0.000561,-0.000389,0.001107,0.000758,0.000744,0.000758,0.000744,-0.000370,-0.001510,0.000119,-0.001625,-0.000370,-0.001510,0.000045,-0.001887,-0.000539,-0.001563,-0.000972,-0.000396,-0.000733,-0.001423,-0.000733,-0.001423,0.001035,0.000498,0.001035,0.000498,0.000691,-0.001731,
326,0.000123,0.000283,-0.000074,-0.000227,-0.000091,0.000054,-0.000155,-0.000099,0.000026,-0.000240,-0.000193,-0.000063,-0.000193,-0.000063,0.000093,0.000643,-0.000418,0.000138,-0.000275,0.000158,0.000144,-0.000504,-0.000262,0.000187,0.000144,-0.000504,-0.000479,-0.000266,0.000017,0.000959,0.000065,0.000884,0.000017,0.000959,0.000039,0.001147,0.000223,0.001131,0.000223,0.001131,0.000702,-0.000708,0.000702,-0.000708,0.000130,0.001300,0.000516,0.001312,-0.000662,-0.001177,0.000794,0.001079,0.000794,0.001079,-0.001024,0.000226,-0.000584,0.001593,0.000665,0.001375,
327,0.000155,-0.000253,0.000155,-0.000253,-0.000306,-0.000033,0.000359,0.000730,0.000073,-0.000919,-0.000189,0.000880,0.000408,0.000692,0.000359,0.000730,0.000198,-0.000946,0.000539,0.000263,0.000408,0.000692,-0.000504,-0.000795,0.000606,0.000587,0.000093,-0.001342,0.000701,0.000625,-0.000279,-0.001216,-0.000351,-0.001369,-0.000351,-0.001369,-0.000331,-0.001566,0.000423,-0.001398,0.000423,-0.001398,0.000543,0.001559,-0.000192,0.001863,-0.000393,0.001770,0.001016,0.000082,0.000865,-0.001236,0.000865,-0.001236,-0.000190,0.002018,0.000094,0.002103,0.000239,0.002155,
328,-0.000182,0.000149,-0.000156,0.000307,-0.000186,0.000211,-0.000186,0.000211,0.000332,0.000195,0.000332,0.000195,-0.000471,-0.000030,-0.000442,0.000106,-0.000271,0.000766,0.000224,0.001003,-0.000400,-0.000523,-0.000271,0.000766,-0.000486,-0.000543,-0.000429,0.000719,0.000513,0.000692,0.000446,-0.000756,0.000617,-0.000827,-0.000013,-0.001211,-0.000196,-0.001210,0.000617,-0.000827,-0.000777,-0.000032,-0.000288,-0.001248,0.000723,-0.000797,0.000689,0.000946,-0.000712,-0.001024,-0.000712,-0.001024,0.000689,0.000946,0.000591,0.001327,0.000035,0.001854,0.000591,0.001327,
329,0.000238,0.000229,-0.000138,-0.000727,0.000127,-0.000961,-0.000025,0.001068,0.000153,-0.001023,-0.000025,0.001068,0.000153,-0.001023,-0.000493,0.000608,0.000621,-0.000303,0.000428,0.000843,-0.000002,0.001264,-0.000097,0.001256,-0.000058,-0.001301,0.000383,0.001121,0.000704,-0.000759,0.000294,0.001186,0.000371,0.001347,-0.000494,0.001329,-0.000553,-0.001130,0.000912,0.000076,0.000353,-0.001611,-0.000494,0.001329,-0.000550,0.001322,-0.000952,0.000434,0.001059,-0.000168,0.000826,-0.001161,0.001030,0.000378,-0.000151,0.001941,-0.000766,0.001348,-0.000911,-0.001185,
330,0.000206,-0.000131,-0.000030,0.000116,-0.000030,0.000116,-0.000152,-0.000727,-0.000266,0.000280,-0.000378,-0.000602,0.000224,-0.000964,0.000520,0.000349,-0.000448,-0.000245,-0.000601,-0.000528,0.000149,-0.001101,-0.000601,-0.000528,0.000202,0.001102,0.000149,-0.001101,0.000782,-0.000124,0.000016,0.001405,0.000740,0.000212,0.000782,-0.000124,0.000016,0.001405,0.000745,0.000384,-0.000806,-0.000654,0.000549,-0.000990,0.000541,-0.001407,-0.000467,0.001439,-0.000510,0.001387,-0.000884,0.000213,-0.000263,-0.001594,-0.000928,0.000163,-0.000263,-0.001594,0.000651,0.001054,
331,-0.000222,0.000159,0.000065,0.000545,0.000003,-0.000806,-0.000214,-0.000543,0.000170,0.000800,-0.000407,0.000127,0.000090,-0.000736,0.000170,0.000800,0.000438,-0.000085,0.000580,-0.000129,-0.000560,0.000278,0.000625,0.000194,0.000580,-0.000129,0.000411,-0.001068,0.000563,-0.000664,0.000592,-0.000492,0.000563,-0.000664,0.000325,0.001098,-0.000288,0.001129,-0.000764,-0.000776,-0.000549,-0.000968,-0.000427,0.001338,-0.000430,-0.001423,0.000503,0.001341,-0.000427,0.001338,-0.000066,-0.001874,0.000058,0.001887,-0.000506,0.001510,-0.000587,0.001341,0.000373,-0.001634,
332,0.000383,-0.000479,0.000003,-0.000524,-0.000038,0.000649,-0.000365,-0.000447,0.000127,-0.000736,-0.000237,-0.000784,0.000127,-0.000736,-0.000344,0.000796,0.000671,-0.000303,-0.000009,0.001280,0.000529,-0.000888,-0.000009,0.001280,-0.000007,0.001207,-0.000808,-0.000139,0.000799,0.000399,0.000799,0.000399,0.000452,-0.001171,-0.000512,0.001092,0.000318,-0.001303,0.000157,0.001759,0.000177,-0.001680,-0.000693,-0.001047,0.000177,-0.001680,-0.000034,-0.001687,-0.000251,-0.001592,-0.000947,0.000020,0.000683,0.001139,-0.001043,0.000008,0.001006,0.000440,-0.000147,0.001958,
333,0.000031,0.000038,0.000074,0.000216,0.000074,0.000216,0.000200,-0.000753,0.000251,-0.000265,0.000200,-0.000753,0.000261,-0.000617,-0.000005,0.000897,0.000156,-0.000923,-0.000005,0.000897,0.000095,-0.000885,-0.000628,0.000229,-0.000582,0.000258,0.000611,-0.000557,-0.000286,0.001523,-0.000658,0.001022,-0.000658,0.001022,-0.000165,-0.001697,0.000967,-0.000408,0.000229,-0.001782,-0.000996,-0.000005,-0.000956,-0.000155,0.000851,-0.000965,0.000851,-0.000965,-0.000072,0.001961,0.000960,-0.000597,-0.000072,0.001961,-0.001087,0.000467,-0.001087,0.000467,-0.000232,0.002042,
334,-0.000107,-0.000476,-0.000082,-0.000463,-0.000182,-0.000082,0.000154,0.000203,-0.000415,-0.000227,-0.000372,-0.000081,0.000287,-0.000021,-0.000274,-0.000358,-0.000325,-0.000098,0.000068,-0.000541,-0.000274,-0.000358,-0.000455,0.000129,0.000469,0.000187,-0.000253,-0.001030,-0.000313,-0.000927,-0.000253,-0.001030,-0.000338,0.000969,-0.000669,-0.000368,0.000620,0.000602,-0.000378,-0.001252,-0.000915,0.000386,0.000921,0.000111,-0.000056,-0.001821,-0.000686,-0.001246,-0.000781,-0.000910,0.000384,-0.001632,-0.000781,-0.000910,0.000500,-0.001481,-0.001062,-0.000020,-0.001062,-0.000020,
335,-0.000053,0.000368,-0.000053,0.000368,0.000218,0.000765,0.000048,-0.000668,0.000067,-0.000590,0.000048,-0.000668,-0.000562,-0.000229,-0.000248,0.000977,-0.000248,0.000977,0.000749,0.000286,-0.000399,-0.001217,-0.000382,0.001195,0.000405,-0.001100,-0.000399,-0.001217,-0.000382,0.001195,-0.000669,-0.000636,-0.000002,-0.001518,-0.000920,0.000214,0.000449,-0.001417,0.000330,-0.001554,-0.000895,0.000389,0.000449,-0.001417,-0.000895,0.000389,0.000433,-0.001610,-0.000740,-0.001206,-0.000985,-0.000652,0.000982,-0.000804,-0.000957,-0.000536,-0.000981,0.001041,0.001166,-0.000396,
336,0.000125,0.000296,0.000169,-0.000486,0.000192,-0.000036,0.000058,0.000432,0.000058,0.000432,-0.000314,-0.000190,-0.000495,-0.000451,0.000522,-0.000184,-0.000332,-0.000840,-0.000176,-0.000913,0.000371,0.000766,-0.000332,-0.000840,-0.000176,-0.000913,0.000371,0.000766,0.000448,0.000819,-0.000602,0.000011,-0.000102,-0.001283,0.000694,-0.000286,0.000553,-0.000496,-0.000519,-0.000990,0.000075,0.001513,-0.000831,-0.000408,-0.000384,-0.001433,-0.000384,-0.001433,0.000262,0.001526,-0.000935,-0.000214,-0.000935,-0.000214,0.000160,-0.001823,-0.000690,-0.001411,-0.000720,0.001367,
337,0.000087,-0.000049,0.000087,-0.000049,0.000220,0.000030,0.000417,-0.000433,0.000284,-0.000327,0.000284,-0.000327,-0.000287,-0.000414,0.000114,-0.000992,-0.000519,0.000199,0.000490,-0.000121,-0.000538,0.000120,-0.000413,0.000971,0.000549,-0.000257,0.000346,-0.000884,-0.000413,0.000971,0.000707,-0.000045,0.000181,-0.001201,-0.000138,-0.001214,0.000181,-0.001201,-0.000697,-0.000108,0.000082,-0.001283,0.000163,-0.001405,0.000685,0.000607,0.000685,0.000607,-0.000291,-0.001165,-0.000440,0.001010,-0.000061,-0.001303,-0.000790,0.000049,-0.000291,-0.001165,-0.000790,0.000049,
338,0.000031,-0.000428,0.000183,-0.000735,0.000102,0.000529,-0.000414,0.000290,0.000291,0.000025,0.000050,0.000916,-0.000532,-0.000122,-0.000039,0.000975,0.000083,-0.000992,0.000083,-0.000992,0.000635,0.000223,0.000562,0.000757,0.000706,-0.000258,0.000609,-0.000840,0.000737,-0.000283,-0.000232,-0.001315,-0.000232,-0.001315,0.000437,-0.001154,0.000613,-0.001126,0.000145,0.001679,-0.000048,0.001765,0.000042,0.001826,-0.000182,0.001799,-0.000997,0.000496,-0.000607,0.001726,-0.001039,0.000790,0.000841,-0.001438,-0.000666,-0.001699,-0.001039,0.000790,-0.000138,0.002074,
339,0.000122,0.000404,-0.000172,-0.000305,-0.000228,0.000390,-0.000216,0.000325,0.000149,-0.000219,0.000149,-0.000219,-0.000300,0.000343,0.000296,0.000294,-0.000373,-0.000528,-0.000355,0.000628,-0.000604,-0.000468,-0.000639,-0.000454,-0.000676,-0.000454,0.000019,0.001523,0.000839,0.000433,-0.000477,-0.001361,0.000868,0.000560,0.000868,0.000560,-0.000507,-0.001390,-0.000477,-0.001361,-0.000410,-0.001691,0.000481,0.001514,0.000481,0.001514,0.000944,-0.000842,0.000944,-0.000842,0.000073,0.001921,0.001011,-0.000458,-0.000578,0.001625,0.000438,-0.001844,0.000525,0.001989,
340,0.000123,-0.000338,-0.000156,-0.000342,0.000070,0.000035,0.000121,-0.000166,0.000112,-0.000063,0.000214,-0.000505,-0.000305,0.000229,-0.000054,0.000542,-0.000305,0.000229,0.000436,-0.000237,0.000532,0.000104,0.000453,0.000402,-0.000379,-0.000825,0.000233,0.000862,0.000233,0.000862,0.000620,-0.000186,-0.000353,-0.000953,0.000374,0.000923,0.000620,-0.000186,-0.000332,-0.000858,-0.000539,-0.000766,-0.000156,0.001169,0.000301,-0.001222,-0.000388,-0.001136,-0.000806,0.000123,0.000251,-0.001361,0.000694,0.001049,-0.000890,-0.000302,0.000162,-0.001638,-0.000581,-0.001300,
341,-0.000088,-0.000286,-0.000201,-0.000266,0.000303,0.000009,-0.000063,-0.000713,0.000226,-0.000719,0.000374,0.000127,0.000226,-0.000719,0.000374,0.000127,0.000289,0.000551,-0.000365,0.000704,-0.000365,0.000704,-0.000468,-0.000066,0.000289,0.000551,-0.000609,-0.000299,-0.000449,0.000642,-0.000609,-0.000299,-0.000568,-0.000511,-0.000227,0.001196,-0.000568,0.000666,-0.000568,0.000666,-0.000742,0.000385,0.000666,-0.000637,0.000697,0.000742,0.000124,-0.001345,-0.000032,0.001420,-0.000122,-0.001338,-0.000760,-0.000259,0.000697,0.000742,0.000759,0.000481,0.000611,0.000931,
342,-0.000121,-0.000304,0.000040,0.000056,-0.000113,0.000139,0.000141,-0.000301,-0.000190,-0.000387,-0.000190,-0.000387,-0.000321,0.000285,-0.000298,-0.000291,0.000024,-0.000844,0.000006,-0.000591,0.000242,-0.000778,0.000535,-0.000270,0.000013,0.000849,-0.000422,-0.000730,0.000329,0.000491,-0.000422,-0.000730,0.000379,0.000866,0.000252,0.000887,0.000691,-0.000458,-0.000133,0.001203,0.000170,-0.001266,-0.000146,0.001246,0.000691,-0.000458,-0.000146,0.001246,0.000768,-0.000361,0.000188,-0.001409,-0.000779,-0.000213,-0.000779,0.000289,-0.000036,0.001376,0.000188,-0.001409,
343,-0.000148,-0.000134,0.000203,0.000131,-0.000014,0.000168,0.000219,0.000487,0.000219,0.000487,0.000043,0.000332,0.000314,-0.000336,0.000101,0.000840,0.000266,0.000340,0.000138,0.000717,-0.000174,-0.000685,0.000266,0.000340,-0.000259,-0.000141,-0.000401,-0.000367,-0.000174,-0.000685,0.000431,0.000410,0.000287,0.000556,0.000636,-0.000607,-0.000522,-0.000958,-0.000446,-0.000875,0.000067,0.001285,-0.000739,-0.000288,-0.000526,-0.000982,0.000347,0.001156,-0.000739,-0.000288,0.000295,-0.001277,0.000385,-0.001299,-0.000816,0.000215,0.000404,0.001338,0.000122,-0.001516,
344,0.000126,0.000483,0.000129,0.000148,-0.000362,0.000436,0.000235,-0.000811,-0.000261,0.000176,0.000274,-0.000224,0.000327,-0.000184,0.000401,-0.000433,0.000474,-0.000282,0.000495,-0.000235,0.000495,-0.000235,-0.000324,0.000854,0.000337,-0.000934,-0.000686,-0.000111,0.000629,0.000519,-0.000124,-0.001103,0.000077,0.001220,-0.000554,-0.000537,0.000629,0.000519,-0.000442,-0.000986,0.000077,0.001220,-0.000235,0.001411,-0.000786,0.000082,0.000392,0.001121,0.000523,-0.001186,-0.000220,-0.001590,0.000442,-0.001263,-0.000732,-0.000854,-0.000293,0.001605,0.000749,-0.000806,
345,-0.000134,-0.000097,0.000195,0.000580,-0.000037,0.000789,0.000252,0.000367,0.000051,-0.000716,-0.000366,0.000174,-0.000396,0.000039,-0.000274,-0.000366,-0.000366,0.000174,-0.000396,0.000039,-0.000057,0.000863,0.000530,0.000161,0.000262,-0.000493,-0.000483,-0.000331,-0.000057,0.000863,-0.000644,0.000019,-0.000633,0.000194,-0.000637,0.000295,-0.000304,-0.001016,-0.000559,-0.000107,-0.000607,-0.000153,-0.000637,0.000295,-0.000304,-0.001016,0.000324,-0.001088,0.000683,0.000348,0.000479,-0.000974,-0.000683,0.000007,0.000479,-0.000974,0.000568,-0.000761,0.000568,-0.000761,
